Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Region,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
174,25,Male,Hat,Accessories,68,Hawaii,West,M,Turquoise,Fall,4,Yes,PayPal,Standard,Yes,Yes,9,Cash,Annually
175,41,Male,Shoes,Footwear,61,Vermont,Northeast,L,Brown,Winter,3.8,Yes,Venmo,Express,Yes,Yes,7,Venmo,Annually
176,53,Male,Coat,Outerwear,41,Oklahoma,South,L,Violet,Fall,3.2,Yes,Debit Card,Next Day Air,Yes,Yes,17,Bank Transfer,Annually
177,53,Male,Backpack,Accessories,30,New Hampshire,Northeast,L,Black,Spring,2.8,Yes,Bank Transfer,Next Day Air,Yes,Yes,16,Credit Card,Quarterly
178,21,Male,Hoodie,Clothing,95,Kansas,Midwest,L,Magenta,Fall,4.8,Yes,Debit Card,Next Day Air,Yes,Yes,8,Bank Transfer,Monthly
179,61,Male,Skirt,Clothing,96,Idaho,West,L,Lavender,Fall,4.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,9,PayPal,Quarterly
180,64,Male,Boots,Footwear,56,Illinois,Midwest,M,Violet,Fall,3.6,Yes,Debit Card,Store Pickup,Yes,Yes,6,Bank Transfer,Fortnightly
181,51,Male,Sandals,Footwear,77,South Dakota,Midwest,L,Green,Fall,4.3,Yes,Cash,Store Pickup,Yes,Yes,16,Debit Card,Fortnightly
182,32,Male,Pants,Clothing,70,Massachusetts,Northeast,M,Beige,Summer,4.1,Yes,Venmo,Next Day Air,Yes,Yes,12,Bank Transfer,Weekly
183,38,Male,Gloves,Accessories,84,Alabama,South,XL,Purple,Summer,4.5,Yes,Venmo,Store Pickup,Yes,Yes,19,Debit Card,Annually
184,58,Male,Skirt,Clothing,83,Ohio,Midwest,XL,Beige,Spring,4.4,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,6,Credit Card,Weekly
185,32,Male,Sneakers,Footwear,28,Hawaii,West,L,Cyan,Spring,2.8,Yes,Cash,Express,Yes,Yes,7,Cash,Fortnightly
186,46,Male,T-shirt,Clothing,63,Wisconsin,Midwest,XL,Silver,Summer,3.9,Yes,Bank Transfer,Store Pickup,Yes,Yes,6,Bank Transfer,Fortnightly
187,39,Male,Backpack,Accessories,99,Minnesota,Midwest,S,Lavender,Summer,4.9,Yes,Debit Card,Standard,Yes,Yes,11,Debit Card,Annually
188,19,Male,Shoes,Footwear,28,Georgia,South,S,Purple,Spring,2.8,Yes,Credit Card,Store Pickup,Yes,Yes,19,Bank Transfer,Bi-Weekly
189,50,Male,Hoodie,Clothing,45,Arkansas,South,M,Pink,Spring,3.3,Yes,Credit Card,Express,Yes,Yes,11,Bank Transfer,Bi-Weekly
190,36,Male,Blouse,Clothing,47,West Virginia,South,M,Maroon,Fall,3.4,Yes,Venmo,Next Day Air,Yes,Yes,16,Credit Card,Weekly
191,65,Male,Coat,Outerwear,69,Indiana,Midwest,XL,Beige,Fall,4,Yes,Venmo,Free Shipping,Yes,Yes,14,Venmo,Quarterly
192,64,Male,Hat,Accessories,28,Utah,West,M,Gray,Fall,2.8,Yes,Credit Card,Free Shipping,Yes,Yes,15,Cash,Every 3 Months
193,46,Male,Shoes,Footwear,78,Nebraska,Midwest,L,Turquoise,Summer,4.3,Yes,Venmo,Express,Yes,Yes,6,PayPal,Bi-Weekly
194,36,Male,Belt,Accessories,51,North Dakota,Midwest,S,Silver,Fall,3.5,Yes,PayPal,Standard,Yes,Yes,20,Venmo,Annually
195,51,Male,Backpack,Accessories,49,Missouri,Midwest,M,Olive,Spring,3.4,Yes,Venmo,Express,Yes,Yes,19,Debit Card,Quarterly
196,51,Male,Jacket,Outerwear,43,New York,Northeast,M,Magenta,Fall,3.3,Yes,Credit Card,Free Shipping,Yes,Yes,5,Credit Card,Monthly
197,38,Male,Boots,Footwear,86,Washington,West,M,Lavender,Summer,4.5,Yes,Cash,Next Day Air,Yes,Yes,18,Credit Card,Fortnightly
198,59,Male,Scarf,Accessories,51,South Carolina,South,M,Black,Fall,3.5,Yes,Debit Card,2-Day Shipping,Yes,Yes,16,Credit Card,Monthly
199,57,Male,Jewelry,Accessories,54,Utah,West,M,Turquoise,Winter,3.6,Yes,Cash,Standard,Yes,Yes,9,Credit Card,Fortnightly
200,54,Male,Hat,Accessories,65,Idaho,West,XL,Green,Summer,3.9,Yes,Debit Card,Express,Yes,Yes,15,Cash,Weekly
201,25,Male,Dress,Clothing,37,Pennsylvania,Northeast,S,Teal,Summer,3.1,Yes,PayPal,Next Day Air,Yes,Yes,12,Venmo,Monthly
202,69,Male,Blouse,Clothing,85,Missouri,Midwest,S,Beige,Fall,4.5,Yes,Bank Transfer,Free Shipping,Yes,Yes,4,Bank Transfer,Annually
203,57,Male,Hat,Accessories,44,Nebraska,Midwest,L,Magenta,Spring,3.3,Yes,Bank Transfer,Express,Yes,Yes,8,Venmo,Annually
204,70,Male,Scarf,Accessories,100,Indiana,Midwest,S,Yellow,Fall,5,Yes,PayPal,Next Day Air,Yes,Yes,8,Bank Transfer,Weekly
205,24,Male,Sneakers,Footwear,40,Arizona,West,M,Yellow,Fall,3.2,Yes,PayPal,Store Pickup,Yes,Yes,20,Cash,Bi-Weekly
206,67,Male,Shirt,Clothing,81,Hawaii,West,M,Silver,Winter,4.4,Yes,Bank Transfer,Standard,Yes,Yes,13,PayPal,Weekly
207,24,Male,T-shirt,Clothing,44,Wisconsin,Midwest,L,Silver,Summer,3.3,Yes,Venmo,Free Shipping,Yes,Yes,11,Venmo,Fortnightly
208,62,Male,Gloves,Accessories,37,Rhode Island,Northeast,M,Silver,Summer,3.1,Yes,Venmo,Express,Yes,Yes,18,Bank Transfer,Bi-Weekly
209,57,Male,Skirt,Clothing,74,Wisconsin,Midwest,M,Gold,Spring,4.2,Yes,Cash,Store Pickup,Yes,Yes,8,Credit Card,Monthly
210,55,Male,Sandals,Footwear,67,Minnesota,Midwest,S,Olive,Winter,4,Yes,Bank Transfer,Store Pickup,Yes,Yes,19,Cash,Every 3 Months
211,45,Male,Jacket,Outerwear,98,Vermont,Northeast,L,Teal,Fall,4.9,Yes,Venmo,2-Day Shipping,Yes,Yes,4,PayPal,Fortnightly
212,69,Male,Skirt,Clothing,20,South Dakota,Midwest,L,Maroon,Fall,2.5,Yes,Venmo,2-Day Shipping,Yes,Yes,18,Debit Card,Fortnightly
213,67,Male,Handbag,Accessories,61,Virginia,South,L,Blue,Fall,3.8,Yes,Venmo,Express,Yes,Yes,17,Debit Card,Annually
214,30,Male,Handbag,Accessories,80,Nevada,West,L,Peach,Fall,4.3,Yes,Cash,Store Pickup,Yes,Yes,19,Debit Card,Every 3 Months
215,24,Male,Jacket,Outerwear,83,Hawaii,West,L,Blue,Summer,4.4,Yes,Cash,Next Day Air,Yes,Yes,10,Cash,Every 3 Months
216,62,Male,Scarf,Accessories,36,New Jersey,Northeast,S,Orange,Spring,3.1,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,13,PayPal,Bi-Weekly
217,43,Male,Shorts,Clothing,76,Massachusetts,Northeast,L,Yellow,Spring,4.2,Yes,Cash,Free Shipping,Yes,Yes,12,Venmo,Weekly
218,35,Male,Sunglasses,Accessories,39,Oklahoma,South,M,Purple,Winter,3.1,Yes,Venmo,Next Day Air,Yes,Yes,10,Bank Transfer,Annually
219,28,Male,T-shirt,Clothing,90,California,West,S,Magenta,Spring,4.6,Yes,Credit Card,Store Pickup,Yes,Yes,9,Credit Card,Quarterly
220,32,Male,Belt,Accessories,23,Nevada,West,M,Cyan,Spring,2.6,Yes,Venmo,Free Shipping,Yes,Yes,18,Cash,Fortnightly
221,39,Male,Sneakers,Footwear,23,Arizona,West,S,Indigo,Spring,2.6,Yes,Debit Card,Express,Yes,Yes,11,Debit Card,Fortnightly
222,28,Male,Hat,Accessories,56,North Carolina,South,XL,Magenta,Summer,3.6,Yes,Debit Card,Store Pickup,Yes,Yes,14,Bank Transfer,Quarterly
223,47,Male,Gloves,Accessories,89,New York,Northeast,XL,Gray,Spring,4.6,Yes,Venmo,2-Day Shipping,Yes,Yes,19,PayPal,Fortnightly
224,20,Male,Pants,Clothing,71,Wyoming,West,M,Turquoise,Spring,4.1,Yes,Venmo,Free Shipping,Yes,Yes,8,PayPal,Annually
225,63,Male,Socks,Clothing,96,South Dakota,Midwest,S,Beige,Summer,4.9,Yes,PayPal,Free Shipping,Yes,Yes,17,Cash,Every 3 Months
226,25,Male,Jacket,Outerwear,86,Arkansas,South,M,Olive,Spring,4.5,Yes,Debit Card,Next Day Air,Yes,Yes,4,Bank Transfer,Annually
227,29,Male,Shoes,Footwear,41,Texas,South,L,Violet,Spring,3.2,Yes,Cash,Free Shipping,Yes,Yes,15,PayPal,Monthly
228,50,Male,Jeans,Clothing,72,Rhode Island,Northeast,M,Turquoise,Winter,4.1,Yes,Venmo,Standard,Yes,Yes,18,Venmo,Fortnightly
229,18,Male,Socks,Clothing,56,New Hampshire,Northeast,M,White,Spring,3.6,Yes,Credit Card,Store Pickup,Yes,Yes,16,Credit Card,Annually
230,70,Male,Sandals,Footwear,44,Ohio,Midwest,S,Silver,Spring,3.3,Yes,Cash,Next Day Air,Yes,Yes,6,PayPal,Every 3 Months
231,66,Male,Scarf,Accessories,74,Utah,West,L,Olive,Fall,4.2,Yes,Venmo,Standard,Yes,Yes,18,Credit Card,Annually
232,28,Male,Blouse,Clothing,27,Tennessee,South,M,Blue,Spring,2.7,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,5,Debit Card,Every 3 Months
233,54,Male,Jewelry,Accessories,83,Hawaii,West,L,Purple,Winter,4.5,Yes,Bank Transfer,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly
234,19,Male,Sweater,Clothing,74,Arizona,West,XL,Yellow,Fall,4.2,Yes,PayPal,Next Day Air,Yes,Yes,17,Bank Transfer,Every 3 Months
235,20,Male,Gloves,Accessories,100,South Dakota,Midwest,S,Silver,Summer,5,Yes,PayPal,Next Day Air,Yes,Yes,8,Credit Card,Weekly
236,43,Male,Sunglasses,Accessories,76,New Jersey,Northeast,M,Cyan,Winter,4.2,Yes,Cash,Free Shipping,Yes,Yes,18,Debit Card,Quarterly
237,38,Male,Coat,Outerwear,76,North Dakota,Midwest,L,Green,Winter,4.2,Yes,Debit Card,Next Day Air,Yes,Yes,14,PayPal,Fortnightly
238,50,Male,Dress,Clothing,43,Iowa,Midwest,M,Beige,Summer,3.3,Yes,Venmo,Store Pickup,Yes,Yes,18,Debit Card,Fortnightly
239,64,Male,Skirt,Clothing,56,Ohio,Midwest,M,Peach,Fall,3.6,Yes,Debit Card,Free Shipping,Yes,Yes,7,Cash,Annually
240,49,Male,Pants,Clothing,42,Vermont,Northeast,L,Yellow,Summer,3.2,Yes,PayPal,Express,Yes,Yes,10,Credit Card,Bi-Weekly
241,47,Male,Sweater,Clothing,83,Montana,West,XL,Turquoise,Winter,4.5,Yes,Credit Card,Free Shipping,Yes,Yes,9,Bank Transfer,Fortnightly
242,36,Male,Hoodie,Clothing,55,Delaware,Northeast,M,Peach,Winter,3.6,Yes,PayPal,Free Shipping,Yes,Yes,18,Venmo,Bi-Weekly
243,55,Male,Coat,Outerwear,68,New York,Northeast,L,Gray,Summer,4,Yes,Credit Card,Store Pickup,Yes,Yes,17,Debit Card,Every 3 Months
244,25,Male,Jewelry,Accessories,80,Kentucky,Midwest,M,Olive,Winter,4.3,Yes,Credit Card,2-Day Shipping,Yes,Yes,20,Debit Card,Monthly
245,53,Male,Belt,Accessories,82,Oregon,West,S,Indigo,Spring,4.4,Yes,Debit Card,2-Day Shipping,Yes,Yes,8,PayPal,Weekly
246,49,Male,Sandals,Footwear,75,Rhode Island,Northeast,L,Charcoal,Summer,4.2,Yes,Cash,Next Day Air,Yes,Yes,11,Venmo,Fortnightly
247,35,Male,Sunglasses,Accessories,97,Nevada,West,XL,Beige,Spring,4.9,Yes,Credit Card,Express,Yes,Yes,17,Venmo,Bi-Weekly
248,29,Male,Sweater,Clothing,64,Montana,West,XL,Brown,Spring,3.9,Yes,Credit Card,Standard,Yes,Yes,13,Debit Card,Weekly
249,47,Male,Belt,Accessories,76,Pennsylvania,Northeast,M,Blue,Winter,4.2,Yes,Venmo,Express,Yes,Yes,20,PayPal,Weekly
250,53,Male,Handbag,Accessories,73,Alaska,West,S,Teal,Fall,4.1,Yes,Cash,Standard,Yes,Yes,9,Credit Card,Annually
251,33,Male,Skirt,Clothing,87,Mississippi,South,L,Black,Fall,4.6,Yes,Debit Card,Express,Yes,Yes,5,Bank Transfer,Weekly
252,21,Male,Handbag,Accessories,33,Wyoming,West,XL,Gold,Winter,3,Yes,PayPal,Standard,Yes,Yes,10,PayPal,Annually
253,32,Male,Shorts,Clothing,38,Delaware,Northeast,M,Violet,Summer,3.1,Yes,Cash,Free Shipping,Yes,Yes,8,Venmo,Fortnightly
254,52,Male,Boots,Footwear,79,Oklahoma,South,L,Cyan,Winter,4.3,Yes,PayPal,2-Day Shipping,Yes,Yes,15,Bank Transfer,Bi-Weekly
255,67,Male,Sunglasses,Accessories,66,Indiana,Midwest,M,White,Winter,4,Yes,Credit Card,Store Pickup,Yes,Yes,8,PayPal,Bi-Weekly
256,43,Male,Scarf,Accessories,27,Maryland,Northeast,M,Charcoal,Spring,2.8,Yes,Debit Card,Free Shipping,Yes,Yes,4,Debit Card,Annually
257,58,Male,Jewelry,Accessories,90,South Dakota,Midwest,XL,Violet,Spring,4.7,Yes,Venmo,Express,Yes,Yes,6,Credit Card,Every 3 Months
258,20,Male,Handbag,Accessories,63,West Virginia,South,M,Red,Summer,3.9,Yes,PayPal,Express,Yes,Yes,11,Credit Card,Quarterly
259,61,Male,Gloves,Accessories,37,Alabama,South,S,Lavender,Spring,3.1,Yes,Venmo,Express,Yes,Yes,15,Cash,Quarterly
260,32,Male,Jeans,Clothing,97,Louisiana,South,M,Gold,Fall,4.9,Yes,Credit Card,Standard,Yes,Yes,11,Debit Card,Annually
261,38,Male,Hat,Accessories,29,Montana,West,S,Red,Winter,2.8,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,11,Credit Card,Every 3 Months
262,21,Male,Jeans,Clothing,95,California,West,L,Magenta,Winter,4.8,Yes,Cash,Standard,Yes,Yes,15,Credit Card,Annually
263,37,Male,Pants,Clothing,30,Hawaii,West,M,Teal,Summer,2.9,Yes,Cash,Next Day Air,Yes,Yes,8,Debit Card,Annually
264,27,Male,Shorts,Clothing,46,Iowa,Midwest,M,Purple,Summer,3.4,Yes,Credit Card,Store Pickup,Yes,Yes,9,Venmo,Monthly
265,36,Male,Pants,Clothing,52,Colorado,West,S,Charcoal,Fall,3.5,Yes,Venmo,Store Pickup,Yes,Yes,16,Cash,Annually
266,32,Male,Backpack,Accessories,48,Michigan,Midwest,M,Gray,Spring,3.4,Yes,Venmo,2-Day Shipping,Yes,Yes,12,Bank Transfer,Bi-Weekly
267,51,Male,Jewelry,Accessories,67,Louisiana,South,L,White,Summer,4,Yes,Cash,Express,Yes,Yes,15,Credit Card,Weekly
268,64,Male,Sweater,Clothing,95,Maryland,Northeast,M,Olive,Spring,4.8,Yes,Venmo,2-Day Shipping,Yes,Yes,11,Venmo,Annually
269,68,Male,Shoes,Footwear,71,Georgia,South,M,Charcoal,Spring,4.1,Yes,Venmo,Store Pickup,Yes,Yes,8,Cash,Monthly
270,68,Male,Blouse,Clothing,76,Georgia,South,M,Charcoal,Winter,4.2,Yes,PayPal,Next Day Air,Yes,Yes,9,Cash,Bi-Weekly
271,33,Male,Jeans,Clothing,23,North Dakota,Midwest,XL,Orange,Fall,2.6,Yes,Debit Card,Free Shipping,Yes,Yes,10,Bank Transfer,Annually
272,65,Male,Sunglasses,Accessories,24,Maryland,Northeast,XL,Yellow,Summer,2.6,Yes,Credit Card,Express,Yes,Yes,14,Credit Card,Fortnightly
273,48,Male,Jewelry,Accessories,63,Oregon,West,M,Beige,Summer,3.9,Yes,PayPal,2-Day Shipping,Yes,Yes,5,Debit Card,Bi-Weekly
274,69,Male,Coat,Outerwear,60,North Dakota,Midwest,S,Silver,Spring,3.8,Yes,Cash,Express,Yes,Yes,7,Debit Card,Quarterly
275,59,Male,Jewelry,Accessories,34,Maryland,Northeast,M,Indigo,Spring,3,Yes,Credit Card,Express,Yes,Yes,6,Cash,Bi-Weekly
276,48,Male,Backpack,Accessories,99,Virginia,South,XL,Lavender,Winter,4.9,Yes,Debit Card,Express,Yes,Yes,17,Credit Card,Weekly
277,25,Male,Skirt,Clothing,91,South Dakota,Midwest,XL,Turquoise,Fall,4.7,Yes,Debit Card,Express,Yes,Yes,6,Bank Transfer,Fortnightly
278,29,Male,Shirt,Clothing,73,Georgia,South,M,Green,Winter,4.1,Yes,Credit Card,Store Pickup,Yes,Yes,6,Bank Transfer,Bi-Weekly
279,57,Male,Sweater,Clothing,54,Hawaii,West,M,Orange,Spring,3.6,Yes,Bank Transfer,Express,Yes,Yes,19,Debit Card,Annually
280,23,Male,Sneakers,Footwear,21,Arkansas,South,L,Turquoise,Summer,2.5,Yes,Credit Card,Standard,Yes,Yes,14,Bank Transfer,Monthly
281,45,Male,Sandals,Footwear,59,Montana,West,S,Cyan,Fall,3.7,Yes,Debit Card,2-Day Shipping,Yes,Yes,14,Cash,Bi-Weekly
282,38,Male,Belt,Accessories,92,Oklahoma,South,XL,Charcoal,Spring,4.7,Yes,Bank Transfer,Standard,Yes,Yes,12,Debit Card,Bi-Weekly
283,21,Male,Skirt,Clothing,91,Minnesota,Midwest,M,Teal,Summer,4.7,Yes,Debit Card,2-Day Shipping,Yes,Yes,19,Cash,Monthly
284,32,Male,Sweater,Clothing,51,Montana,West,S,Maroon,Fall,3.5,Yes,Debit Card,Next Day Air,Yes,Yes,6,Venmo,Annually
285,63,Male,Skirt,Clothing,32,Ohio,Midwest,M,Red,Summer,2.9,Yes,PayPal,Standard,Yes,Yes,9,PayPal,Quarterly
286,29,Male,Handbag,Accessories,59,Kentucky,Midwest,XL,Yellow,Summer,3.7,Yes,Credit Card,Express,Yes,Yes,8,Debit Card,Bi-Weekly
287,27,Male,Jewelry,Accessories,45,Nebraska,Midwest,L,Gray,Summer,3.3,Yes,Cash,Store Pickup,Yes,Yes,10,Debit Card,Annually
288,56,Male,Scarf,Accessories,54,Delaware,Northeast,L,Blue,Spring,3.6,Yes,Cash,2-Day Shipping,Yes,Yes,7,Venmo,Fortnightly
289,30,Male,T-shirt,Clothing,57,North Carolina,South,M,Lavender,Winter,3.7,Yes,Credit Card,2-Day Shipping,Yes,Yes,12,Venmo,Bi-Weekly
290,49,Male,Coat,Outerwear,89,New York,Northeast,M,Yellow,Fall,4.6,Yes,Debit Card,2-Day Shipping,Yes,Yes,17,Credit Card,Monthly
291,58,Male,T-shirt,Clothing,27,Colorado,West,M,Indigo,Winter,2.8,Yes,Bank Transfer,Standard,Yes,Yes,7,PayPal,Weekly
292,57,Male,Dress,Clothing,88,Delaware,Northeast,XL,Violet,Fall,4.6,Yes,Credit Card,Next Day Air,Yes,Yes,5,Bank Transfer,Monthly
293,60,Male,Shoes,Footwear,91,Utah,West,M,Green,Spring,4.7,Yes,Credit Card,Free Shipping,Yes,Yes,20,Cash,Quarterly
294,69,Male,Handbag,Accessories,88,Connecticut,Northeast,M,White,Spring,4.6,Yes,PayPal,Express,Yes,Yes,8,PayPal,Annually
295,70,Male,Skirt,Clothing,26,New Jersey,Northeast,M,Gold,Spring,2.7,Yes,Cash,Store Pickup,Yes,Yes,4,Credit Card,Every 3 Months
296,53,Male,Sunglasses,Accessories,30,West Virginia,South,M,Indigo,Winter,2.9,Yes,Venmo,Store Pickup,Yes,Yes,8,Credit Card,Quarterly
297,25,Male,Sandals,Footwear,61,Indiana,Midwest,S,Lavender,Spring,3.8,Yes,PayPal,2-Day Shipping,Yes,Yes,15,Credit Card,Weekly
298,48,Male,Shoes,Footwear,31,Delaware,Northeast,XL,Purple,Summer,2.9,Yes,Bank Transfer,Standard,Yes,Yes,5,Credit Card,Bi-Weekly
299,69,Male,T-shirt,Clothing,60,Maryland,Northeast,M,Lavender,Winter,3.8,Yes,Cash,Standard,Yes,Yes,11,Venmo,Every 3 Months
300,25,Male,Sneakers,Footwear,36,Pennsylvania,Northeast,M,Maroon,Summer,3,Yes,Credit Card,Next Day Air,Yes,Yes,16,PayPal,Fortnightly
301,29,Male,Hat,Accessories,86,Iowa,Midwest,M,Teal,Spring,4.6,Yes,Cash,Store Pickup,Yes,Yes,20,PayPal,Weekly
302,46,Male,Skirt,Clothing,33,Pennsylvania,Northeast,M,Green,Spring,3,Yes,Debit Card,Standard,Yes,Yes,19,Credit Card,Every 3 Months
303,37,Male,Sweater,Clothing,64,Delaware,Northeast,L,Olive,Summer,3.9,Yes,Venmo,Express,Yes,Yes,9,Bank Transfer,Every 3 Months
304,20,Male,Sandals,Footwear,35,Oregon,West,M,Turquoise,Summer,3,Yes,Cash,Next Day Air,Yes,Yes,12,Venmo,Weekly
305,40,Male,Dress,Clothing,43,Oregon,West,M,Green,Winter,3.3,Yes,Venmo,Next Day Air,Yes,Yes,17,Credit Card,Bi-Weekly
306,60,Male,Sweater,Clothing,23,Utah,West,M,Teal,Fall,2.6,Yes,Debit Card,2-Day Shipping,Yes,Yes,12,PayPal,Annually
307,26,Male,Jacket,Outerwear,32,North Dakota,Midwest,S,White,Summer,2.9,Yes,Debit Card,Express,Yes,Yes,10,Cash,Annually
308,29,Male,Gloves,Accessories,36,Florida,South,M,Orange,Winter,3.1,Yes,Cash,Free Shipping,Yes,Yes,6,Credit Card,Every 3 Months
309,66,Male,Handbag,Accessories,77,Maryland,Northeast,M,Beige,Fall,4.2,Yes,Bank Transfer,Standard,Yes,Yes,6,Venmo,Bi-Weekly
310,66,Male,Dress,Clothing,77,Minnesota,Midwest,M,Yellow,Spring,4.3,Yes,Bank Transfer,Standard,Yes,Yes,4,Cash,Fortnightly
311,56,Male,Pants,Clothing,88,Montana,West,M,Charcoal,Winter,4.6,Yes,Debit Card,Standard,Yes,Yes,17,Cash,Fortnightly
312,69,Male,Jeans,Clothing,28,Rhode Island,Northeast,L,Silver,Winter,2.8,Yes,Debit Card,Store Pickup,Yes,Yes,10,Bank Transfer,Monthly
313,38,Male,Pants,Clothing,26,Massachusetts,Northeast,L,Green,Spring,2.7,Yes,Bank Transfer,Next Day Air,Yes,Yes,18,PayPal,Annually
314,42,Male,Dress,Clothing,93,Vermont,Northeast,M,Pink,Spring,4.8,Yes,PayPal,Express,Yes,Yes,15,Credit Card,Every 3 Months
315,30,Male,Pants,Clothing,98,New Jersey,Northeast,M,Purple,Summer,4.9,Yes,PayPal,Store Pickup,Yes,Yes,5,Debit Card,Every 3 Months
316,66,Male,Jewelry,Accessories,49,Wisconsin,Midwest,XL,Orange,Spring,3.4,Yes,Venmo,Express,Yes,Yes,5,Debit Card,Annually
317,36,Male,Handbag,Accessories,48,California,West,M,Charcoal,Fall,3.4,Yes,Bank Transfer,Free Shipping,Yes,Yes,4,Venmo,Monthly
318,58,Male,Sweater,Clothing,56,West Virginia,South,L,Teal,Fall,3.6,Yes,Bank Transfer,Standard,Yes,Yes,16,Cash,Every 3 Months
319,45,Male,Backpack,Accessories,27,South Dakota,Midwest,M,Beige,Winter,2.7,Yes,PayPal,Standard,Yes,Yes,13,Cash,Annually
320,47,Male,Shorts,Clothing,87,Maine,Northeast,XL,White,Spring,4.6,Yes,Venmo,Standard,Yes,Yes,15,Cash,Every 3 Months
321,66,Male,Jewelry,Accessories,89,Kansas,Midwest,L,White,Summer,4.6,Yes,PayPal,Standard,Yes,Yes,14,Debit Card,Quarterly
322,41,Male,Sneakers,Footwear,21,Vermont,Northeast,L,Orange,Summer,2.6,Yes,Credit Card,Free Shipping,Yes,Yes,7,Debit Card,Quarterly
323,41,Male,Belt,Accessories,34,Tennessee,South,S,Cyan,Winter,3,Yes,Credit Card,Standard,Yes,Yes,19,Credit Card,Monthly
324,66,Male,Hoodie,Clothing,50,Tennessee,South,M,Orange,Winter,3.5,Yes,Venmo,Next Day Air,Yes,Yes,16,PayPal,Bi-Weekly
325,37,Male,Shirt,Clothing,63,Wyoming,West,M,Olive,Summer,3.8,Yes,Credit Card,Standard,Yes,Yes,16,Venmo,Quarterly
326,70,Male,Pants,Clothing,30,Vermont,Northeast,M,Charcoal,Winter,2.9,Yes,Debit Card,Free Shipping,Yes,Yes,14,Debit Card,Annually
327,62,Male,Scarf,Accessories,78,New Jersey,Northeast,M,White,Fall,4.3,Yes,Cash,Store Pickup,Yes,Yes,8,Bank Transfer,Weekly
328,61,Male,Coat,Outerwear,60,Iowa,Midwest,M,Teal,Summer,3.8,Yes,PayPal,Free Shipping,Yes,Yes,8,PayPal,Weekly
329,48,Male,Coat,Outerwear,75,Florida,South,M,Yellow,Fall,4.2,Yes,Debit Card,Free Shipping,Yes,Yes,10,Credit Card,Weekly
330,70,Male,Socks,Clothing,92,Nevada,West,S,White,Summer,4.7,Yes,Debit Card,2-Day Shipping,Yes,Yes,6,Bank Transfer,Monthly
331,46,Male,Sweater,Clothing,77,North Dakota,Midwest,M,Beige,Winter,4.3,Yes,Bank Transfer,Express,Yes,Yes,10,Venmo,Bi-Weekly
332,31,Male,Shirt,Clothing,32,Florida,South,L,Beige,Fall,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,20,PayPal,Quarterly
333,19,Male,Shirt,Clothing,67,New York,Northeast,M,Maroon,Winter,4,Yes,Cash,2-Day Shipping,Yes,Yes,17,Credit Card,Monthly
334,39,Male,Sweater,Clothing,47,Alaska,West,M,Teal,Winter,3.4,Yes,Cash,Standard,Yes,Yes,13,Bank Transfer,Bi-Weekly
335,41,Male,Blouse,Clothing,92,Kansas,Midwest,M,Lavender,Fall,4.7,Yes,PayPal,Next Day Air,Yes,Yes,9,Credit Card,Annually
336,20,Male,Sweater,Clothing,36,Oregon,West,L,Maroon,Spring,3,Yes,Cash,Standard,Yes,Yes,17,Venmo,Every 3 Months
337,36,Male,Hat,Accessories,83,Rhode Island,Northeast,S,Orange,Fall,4.5,Yes,Debit Card,Express,Yes,Yes,16,PayPal,Annually
338,32,Male,Sweater,Clothing,58,New Mexico,West,M,Cyan,Winter,3.7,Yes,Cash,2-Day Shipping,Yes,Yes,12,Bank Transfer,Annually
339,69,Male,Hoodie,Clothing,22,Massachusetts,Northeast,M,Silver,Winter,2.6,Yes,Venmo,Express,Yes,Yes,16,Cash,Weekly
340,40,Male,Shorts,Clothing,75,Pennsylvania,Northeast,M,Teal,Spring,4.2,Yes,Credit Card,2-Day Shipping,Yes,Yes,7,Credit Card,Every 3 Months
341,40,Male,Shorts,Clothing,38,New Jersey,Northeast,L,Blue,Summer,3.1,Yes,Cash,Express,Yes,Yes,9,Venmo,Every 3 Months
342,20,Male,Hat,Accessories,31,Utah,West,S,Blue,Summer,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,4,Debit Card,Bi-Weekly
343,64,Male,Coat,Outerwear,35,Kentucky,Midwest,M,Olive,Spring,3,Yes,Bank Transfer,Next Day Air,Yes,Yes,7,Credit Card,Every 3 Months
344,27,Male,Sandals,Footwear,78,Nebraska,Midwest,M,Purple,Summer,4.3,Yes,Cash,Next Day Air,Yes,Yes,8,Venmo,Monthly
345,24,Male,Skirt,Clothing,61,Virginia,South,M,Charcoal,Winter,3.8,Yes,PayPal,Standard,Yes,Yes,14,Debit Card,Monthly
346,48,Male,Shoes,Footwear,51,Wyoming,West,S,Olive,Winter,3.5,Yes,Cash,Next Day Air,Yes,Yes,12,Bank Transfer,Annually
